geoid,zone,epsg
14000US29099700206,15S,32615
14000US29099700117,15S,32615
14000US29099700116,15S,32615
14000US29099700207,15S,32615
14000US29189220444,15S,32615
14000US29071800602,15S,32615
14000US29189220446,15S,32615
14000US29099700110,15S,32615
14000US29099700113,15S,32615
14000US29099700402,15S,32615
14000US29099700111,15S,32615
14000US29099700118,15S,32615
14000US29099700302,15S,32615
14000US29189220445,15S,32615
14000US29099700119,15S,32615
14000US17133600102,15S,32615
14000US17133600102,16S,32616
14000US29099700209,15S,32615
14000US29071800701,15S,32615
14000US17133600101,15S,32615
14000US17133600101,16S,32616
14000US29071800601,15S,32615
14000US29189220443,15S,32615
14000US29099700211,15S,32615
14000US29073960300,15S,32615
14000US29189221332,15S,32615
14000US29189220432,15S,32615
14000US29189221335,15S,32615
14000US29189220442,15S,32615
14000US29189221503,15S,32615
14000US29099700208,15S,32615
14000US29071800402,15S,32615
14000US29099700304,15S,32615
14000US29151490200,15S,32615
14000US29099700203,15S,32615
14000US29189220441,15S,32615
14000US29189222000,15S,32615
14000US29099700210,15S,32615
14000US29099700303,15S,32615
14000US29189220431,15S,32615
14000US17163503100,15S,32615
14000US17163503100,16S,32616
14000US29189221302,15S,32615
14000US29189220300,15S,32615
14000US29189220502,15S,32615
14000US29071800202,15S,32615
14000US29189221301,15S,32615
14000US29071800702,15S,32615
14000US29189221424,15S,32615
14000US29189221202,15S,32615
14000US29189220602,15S,32615
14000US29189220501,15S,32615
14000US29189221422,15S,32615
14000US29189221421,15S,32615
14000US17163503202,15S,32615
14000US17163503202,16S,32616
14000US29189221502,15S,32615
14000US29189220601,15S,32615
14000US29189221423,15S,32615
14000US29189220200,15S,32615
14000US29189220703,15S,32615
14000US29189220702,15S,32615
14000US29189221201,15S,32615
14000US29189220100,15S,32615
14000US29071800100,15S,32615
14000US29189220001,15S,32615
14000US29189220701,15S,32615
14000US29071800201,15S,32615
14000US29189220803,15S,32615
14000US17157951200,15S,32615
14000US17157951200,16S,32616
14000US17157951000,15S,32615
14000US17157951000,16S,32616
14000US29186960200,15S,32615
14000US29186960200,16S,32616
14000US17157950900,15S,32615
14000US17157950900,16S,32616
14000US17157950700,15S,32615
14000US17157950700,16S,32616
14000US17157950800,15S,32615
14000US17157950800,16S,32616
14000US17163504002,15S,32615
14000US17163504002,16S,32616
14000US17163504001,15S,32615
14000US17163504001,16S,32616
14000US17163503906,15S,32615
14000US17163503906,16S,32616
14000US17163503905,15S,32615
14000US17163503905,16S,32616
14000US17163503903,15S,32615
14000US17163503903,16S,32616
14000US17163503304,15S,32615
14000US17163503304,16S,32616
14000US17163501900,15S,32615
14000US17163501900,16S,32616
14000US17163501700,15S,32615
14000US17163501700,16S,32616
14000US17163503332,15S,32615
14000US17163503332,16S,32616
14000US17163504303,15S,32615
14000US17163504303,16S,32616
14000US17163501603,15S,32615
14000US17163501603,16S,32616
14000US17163501800,15S,32615
14000US17163501800,16S,32616
14000US17163501602,15S,32615
14000US17163501602,16S,32616
14000US17163503301,15S,32615
14000US17163503301,16S,32616
14000US17163503334,15S,32615
14000US17163503334,16S,32616
14000US17163503904,15S,32615
14000US17163503904,16S,32616
14000US17163503800,15S,32615
14000US17163503800,16S,32616
14000US17163501605,15S,32615
14000US17163501605,16S,32616
14000US17163501604,15S,32615
14000US17163501604,16S,32616
14000US17163503323,15S,32615
14000US17163503323,16S,32616
14000US29011960300,15S,32615
14000US29011960100,15S,32615
14000US29011960200,15S,32615
14000US20037956800,15S,32615
14000US20037956700,15S,32615
14000US20133952000,15S,32615
14000US20133951600,15S,32615
14000US20037956600,15S,32615
14000US29039870300,15S,32615
14000US29217950600,15S,32615
14000US29039870100,15S,32615
14000US29217950500,15S,32615
14000US20011955700,15S,32615
14000US20011955900,15S,32615
14000US29217950400,15S,32615
14000US20011956000,15S,32615
14000US20011955800,15S,32615
14000US29217950300,15S,32615
14000US29039870200,15S,32615
14000US20001952600,15S,32615
14000US20001952900,15S,32615
14000US29217950100,15S,32615
14000US20001952800,15S,32615
14000US20011955600,15S,32615
14000US29217950200,15S,32615
14000US20001952700,15S,32615
14000US29185480200,15S,32615
14000US20107955200,15S,32615
14000US29013070400,15S,32615
14000US29185480100,15S,32615
14000US20003953700,15S,32615
14000US29013070300,15S,32615
14000US29013070200,15S,32615
14000US20107955100,15S,32615
14000US29083950400,15S,32615
14000US20003953600,15S,32615
14000US29013070100,15S,32615
14000US29083950600,15S,32615
14000US29083950500,15S,32615
14000US29083950300,15S,32615
14000US20121100700,15S,32615
14000US20121100400,15S,32615
14000US20121100500,15S,32615
14000US29037061200,15S,32615
14000US20059954500,15S,32615
14000US29037061100,15S,32615
14000US20121100601,15S,32615
14000US20121100602,15S,32615
14000US20059954300,15S,32615
14000US20059954400,15S,32615
14000US20059954100,15S,32615
14000US29101960900,15S,32615
14000US29037060700,15S,32615
14000US20059954200,15S,32615
14000US29037061400,15S,32615
14000US29037060800,15S,32615
14000US29037060904,15S,32615
14000US20121100300,15S,32615
14000US20121100200,15S,32615
14000US20121100100,15S,32615
14000US29037061002,15S,32615
14000US29037061001,15S,32615
14000US29101960200,15S,32615
14000US29101960400,15S,32615
14000US29101960300,15S,32615
14000US29037060500,15S,32615
14000US29037060305,15S,32615
14000US20091053801,15S,32615
14000US20091053712,15S,32615
14000US20091053804,15S,32615
14000US29187950700,15S,32615
14000US29187950700,16S,32616
14000US29187950902,15S,32615
14000US29187950800,15S,32615
14000US29186960400,15S,32615
14000US29186960400,16S,32616
14000US29187950901,15S,32615
14000US29161890600,15S,32615
14000US29187950400,15S,32615
14000US29221460500,15S,32615
14000US29187951000,15S,32615
14000US29187951100,15S,32615
14000US29161891000,15S,32615
14000US29221460400,15S,32615
14000US29055450400,15S,32615
14000US29161890700,15S,32615
14000US29055450200,15S,32615
14000US29161890800,15S,32615
14000US29161890900,15S,32615
14000US29187950300,15S,32615
14000US29221460300,15S,32615
14000US29186960100,15S,32615
14000US29186960100,16S,32616
14000US29187950101,15S,32615
14000US29186960300,15S,32615
14000US29186960300,16S,32616
14000US29161890300,15S,32615
14000US29161890400,15S,32615
14000US29187950102,15S,32615
14000US29161890500,15S,32615
14000US29161890200,15S,32615
14000US29221460200,15S,32615
14000US29161890100,15S,32615
14000US29055450301,15S,32615
14000US29099701401,15S,32615
14000US29221460100,15S,32615
14000US29055450302,15S,32615
14000US29099701403,15S,32615
14000US29125880300,15S,32615
14000US29099701300,15S,32615
14000US29099701200,15S,32615
14000US29055450102,15S,32615
14000US29055450101,15S,32615
14000US29099701404,15S,32615
14000US29099701101,15S,32615
14000US29099701000,15S,32615
14000US17133600502,15S,32615
14000US17133600502,16S,32616
14000US29099700900,15S,32615
14000US29125880100,15S,32615
14000US29099700700,15S,32615
14000US29099700801,15S,32615
14000US29099701102,15S,32615
14000US29071801101,15S,32615
14000US29071801102,15S,32615
14000US29099700802,15S,32615
14000US29071801000,15S,32615
14000US29073960500,15S,32615
14000US17133600501,15S,32615
14000US17133600501,16S,32616
14000US29099700605,15S,32615
14000US29099700502,15S,32615
14000US29071800901,15S,32615
14000US29099700601,15S,32615
14000US29099700604,15S,32615
14000US29071800500,15S,32615
14000US29099700603,15S,32615
14000US29073960400,15S,32615
14000US17133600402,15S,32615
14000US17133600402,16S,32616
14000US17133600401,15S,32615
14000US17133600401,16S,32616
14000US29099700401,15S,32615
14000US29071800902,15S,32615
14000US29099700504,15S,32615
14000US29099700503,15S,32615
14000US29151490400,15S,32615
14000US29099700114,15S,32615
14000US29031880200,15S,32615
14000US29031880200,16S,32616
14000US29017950100,15S,32615
14000US29017950100,16S,32616
14000US29031880100,15S,32615
14000US29031880100,16S,32616
14000US29157470500,15S,32615
14000US29157470500,16S,32616
14000US29157470200,15S,32615
14000US29157470200,16S,32616
14000US29157470400,15S,32615
14000US29157470400,16S,32616
14000US29157470300,15S,32615
14000US29157470300,16S,32616
14000US29157470100,15S,32615
14000US29157470100,16S,32616
14000US17157951300,15S,32615
14000US17157951300,16S,32616
14000US29077000400,15S,32615
14000US29077004301,15S,32615
14000US29077004900,15S,32615
14000US29077000200,15S,32615
14000US29077000502,15S,32615
14000US29077000501,15S,32615
14000US29077000900,15S,32615
14000US29077002300,15S,32615
14000US29077003100,15S,32615
14000US29077001700,15S,32615
14000US29077000100,15S,32615
14000US29077003700,15S,32615
14000US29077000600,15S,32615
14000US29077003200,15S,32615
14000US29077001800,15S,32615
14000US29077000700,15S,32615
14000US29077000800,15S,32615
14000US29225470302,15S,32615
14000US29077002200,15S,32615
14000US29077003300,15S,32615
14000US29077001900,15S,32615
14000US29077005500,15S,32615
14000US29077004302,15S,32615
14000US29077003600,15S,32615
14000US29077005600,15S,32615
14000US29229490200,15S,32615
14000US29077004500,15S,32615
14000US29077004400,15S,32615
14000US29225470201,15S,32615
14000US29225470202,15S,32615
14000US29229490100,15S,32615
14000US29077004600,15S,32615
14000US29077005001,15S,32615
14000US29077005200,15S,32615
14000US29077005100,15S,32615
14000US29077005002,15S,32615
14000US29225470101,15S,32615
14000US29215480300,15S,32615
14000US29225470102,15S,32615
14000US29215480100,15S,32615
14000US29167960300,15S,32615
14000US29167960400,15S,32615
14000US29059480300,15S,32615
14000US29105960298,15S,32615
14000US29105960600,15S,32615
14000US29105960500,15S,32615
14000US29059480200,15S,32615
14000US29105960300,15S,32615
14000US29105960100,15S,32615
14000US29105960400,15S,32615
14000US29169470600,15S,32615
14000US29167960200,15S,32615
14000US29167960100,15S,32615
14000US29169470389,15S,32615
14000US29059480100,15S,32615
14000US29169470286,15S,32615
14000US29169470390,15S,32615
14000US29169470500,15S,32615
14000US29169470400,15S,32615
14000US29169470287,15S,32615
14000US29085470500,15S,32615
14000US29085470300,15S,32615
14000US29169470102,15S,32615
14000US29029950900,15S,32615
14000US29169470101,15S,32615
14000US29085470100,15S,32615
14000US29029950800,15S,32615
14000US29029950500,15S,32615
14000US29029950400,15S,32615
14000US29029950300,15S,32615
14000US40131050201,15S,32615
14000US40131050403,15S,32615
14000US40131050304,15S,32615
14000US40131050303,15S,32615
14000US40131050801,15S,32615
14000US40131050301,15S,32615
14000US40131050302,15S,32615
14000US40131050802,15S,32615
14000US40131050702,15S,32615
14000US40131050701,15S,32615
14000US40105172400,15S,32615
14000US40105172300,15S,32615
14000US40105172200,15S,32615
14000US40105172100,15S,32615
14000US20125951200,15S,32615
14000US20125950900,15S,32615
14000US20125951000,15S,32615
14000US20125951100,15S,32615
14000US20125950800,15S,32615
14000US20125950600,15S,32615
14000US20125950500,15S,32615
14000US20125950400,15S,32615
14000US20125950300,15S,32615
14000US20125950200,15S,32615
14000US20205097400,15S,32615
14000US20133951900,15S,32615
14000US20133951800,15S,32615
14000US20133951700,15S,32615
14000US20001953000,15S,32615
14000US20207096700,15S,32615
14000US20031966300,15S,32615
14000US20031966100,15S,32615
14000US29145020700,15S,32615
14000US29145021000,15S,32615
14000US40115574700,15S,32615
14000US29145020200,15S,32615
14000US29145020100,15S,32615
14000US40035373100,15S,32615
14000US40115574500,15S,32615
14000US40115574400,15S,32615
14000US29145020900,15S,32615
14000US40115574600,15S,32615
14000US29145020300,15S,32615
14000US40115574300,15S,32615
14000US29009960300,15S,32615
14000US29145020602,15S,32615
14000US40115574200,15S,32615
14000US40115574100,15S,32615
14000US29109470400,15S,32615
14000US29145020400,15S,32615
14000US29145020601,15S,32615
14000US29145020502,15S,32615
14000US29145020501,15S,32615
14000US20021958600,15S,32615
14000US20099950800,15S,32615
14000US29109470300,15S,32615
14000US29097010700,15S,32615
14000US29097010500,15S,32615
14000US29097010800,15S,32615
14000US29097010900,15S,32615
14000US29097010600,15S,32615
14000US29097010400,15S,32615
14000US20021958500,15S,32615
14000US29097011000,15S,32615
14000US20021958400,15S,32615
14000US29097010100,15S,32615
14000US20099950600,15S,32615
14000US29097011900,15S,32615
14000US29097012000,15S,32615
14000US29097011100,15S,32615
14000US29109470200,15S,32615
14000US29097010200,15S,32615
14000US29097010300,15S,32615
14000US29097011200,15S,32615
14000US29097011700,15S,32615
14000US29097011800,15S,32615
14000US29097011400,15S,32615
14000US29097011500,15S,32615
14000US20021958200,15S,32615
14000US20021958300,15S,32615
14000US29097011300,15S,32615
14000US20099950700,15S,32615
14000US29097011600,15S,32615
14000US29109470100,15S,32615
14000US29097012100,15S,32615
14000US20021958100,15S,32615
14000US29097012200,15S,32615
14000US20099950500,15S,32615
14000US20099950400,15S,32615
14000US20099950100,15S,32615
14000US20099950200,15S,32615
14000US20099950300,15S,32615
14000US20037957600,15S,32615
14000US20037957300,15S,32615
14000US20037957400,15S,32615
14000US20037957500,15S,32615
14000US20037957200,15S,32615
14000US20037957000,15S,32615
14000US29057480100,15S,32615
14000US20037957100,15S,32615
14000US29057480200,15S,32615
14000US20037956900,15S,32615
14000US29207470600,15S,32615
14000US29207470600,16S,32616
14000US29207470500,15S,32615
14000US29207470500,16S,32616
14000US29207470400,15S,32615
14000US29207470400,16S,32616
14000US29207470300,15S,32615
14000US29207470300,16S,32616
14000US29207470100,15S,32615
14000US29207470100,16S,32616
14000US29017950300,15S,32615
14000US29017950300,16S,32616
14000US29031880300,15S,32615
14000US29031880300,16S,32616
14000US29017950200,15S,32615
14000US29017950200,16S,32616
14000US05065960100,15S,32615
14000US29069360800,15S,32615
14000US29069360800,16S,32616
14000US05055480300,15S,32615
14000US05055480200,15S,32615
14000US05135470300,15S,32615
14000US29069360700,15S,32615
14000US29069360700,16S,32616
14000US05121960302,15S,32615
14000US05021950500,15S,32615
14000US05121960301,15S,32615
14000US05121960200,15S,32615
14000US05135470200,15S,32615
14000US05121960100,15S,32615
14000US05021950100,15S,32615
14000US05021950100,16S,32616
14000US05135470100,15S,32615
14000US05049550100,15S,32615
14000US05049550200,15S,32615
14000US05021950200,15S,32615
14000US05021950300,15S,32615
14000US05021950600,15S,32615
14000US05021950600,16S,32616
14000US05021950400,15S,32615
14000US29069360300,15S,32615
14000US29069360300,16S,32616
14000US29181870400,15S,32615
14000US29181870300,15S,32615
14000US29149480300,15S,32615
14000US29023950900,15S,32615
14000US29149480200,15S,32615
14000US29023950600,15S,32615
14000US29023950600,16S,32616
14000US29091090600,15S,32615
14000US29181870200,15S,32615
14000US29023950202,15S,32615
14000US29181870100,15S,32615
14000US29091090500,15S,32615
14000US29207470800,15S,32615
14000US29207470800,16S,32616
14000US29023950700,15S,32615
14000US29091090700,15S,32615
14000US29149480100,15S,32615
14000US29023950800,15S,32615
14000US29091090800,15S,32615
14000US29023950500,15S,32615
14000US29023950300,15S,32615
14000US29023950400,15S,32615
14000US29023950201,15S,32615
14000US29023950100,15S,32615
14000US29091090300,15S,32615
14000US29207470200,15S,32615
14000US29207470200,16S,32616
14000US29035960100,15S,32615
14000US29035960200,15S,32615
14000US29091090100,15S,32615
14000US29091090200,15S,32615
14000US29203470200,15S,32615
14000US29223690400,15S,32615
14000US29223690100,15S,32615
14000US29223690100,16S,32616
14000US29223690200,15S,32615
14000US29223690300,15S,32615
14000US29203470100,15S,32615
14000US29179380200,15S,32615
14000US29215480200,15S,32615
14000US29093950400,15S,32615
14000US29179380100,15S,32615
14000US29123960100,15S,32615
14000US29123960100,16S,32616
14000US29123960300,15S,32615
14000US29093950200,15S,32615
14000US29123960200,15S,32615
14000US29065960100,15S,32615
14000US29065960200,15S,32615
14000US29093950300,15S,32615
14000US29065960400,15S,32615
14000US29065960300,15S,32615
